0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
-103.81558576782615,-145.94964299412325,237.83179875794565,-1.4226213162423613,21.477914285062337,-168.86654918994148,1132.405371840431,-761786.0354565646,-774470.0698574246,702130.8396496607,749423.6017055053,-562492.4572504201,582968.2578534097,-53393.962919019476,-26916.443454404765,71994.01313802283,52956.30036372774,-15117.21899191104,-31977.667300373418,-0.6408730320694603,-0.1869449827514149,-0.39515088137015864,-0.34048878340059346,-0.1656650723251651,0.1974417993207291,-17.10990139763151,-18.590055120389422,-0.025195950442577768,-8.889606737834415e-05,8.7602204056321e-05,9.399534636824501e-05,1.6906645570368914,-0.02738065325696933,-0.001640667225464155,-107.69737720722505,-0.0032767510411516113,0.021440931287662533,-0.022669050451047182,2070.982786464777,-14564.065404010898,2.0
417.32685940728743,151.9371047717092,181.51238756609322,2.965562797390288,1365.6911027517172,833.7545597564012,821.909070725896,-174335.6991050631,-182181.34082693866,169174.5148059603,179910.7819630973,-109748.55905044572,111108.95891804586,-25043.970017099997,-16566.68803158352,30653.24702790961,32021.923517461553,-9966.487800918645,-24646.114751375193,-0.17139700124291396,-0.08822709190184524,-0.10163315607152575,-0.2068383985348769,-0.128828318417726,0.11169971802350809,0.9891385145282696,1.586815545452667,0.029542194000832484,-0.0011444515149762655,0.0002279210328596791,-1.604692598623945e-05,0.16626134364638204,0.0017843298705074286,0.0041570280007159205,-67.7667521858241,-0.004032232525479339,0.004769796809134446,-0.02150768521226099,2273.5812166900387,-14265.119839790776,2.0
477.03533528202604,270.48737102813357,227.13911294034827,6.133107365661741,1499.4703605243533,1226.5799628422021,900.2765189819269,332539.10694584384,330642.84327708354,-314902.8189700585,-339765.9439688289,242093.44298053798,-228129.68394705566,6551.486334756495,-9426.502456808315,-14441.631016019404,18475.65608502614,-2337.1427985343807,-4297.378965867327,0.04794726042751303,-0.10125937264899612,0.014154781728466043,-0.25237855675948917,-0.05069054897896711,-0.017497387858659584,-1.3877792029872191,-1.3967489922514076,-0.040193144428545824,-0.0032327721276895023,0.00408218106201112,-3.86394713242425e-05,-0.45358133320739336,-0.014548060680879557,-0.013236057677824306,-20.65824171209279,-0.0038163806728142738,-0.007455701808452817,-0.013528893413003517,6709.26714650357,-7794.569463132117,2.0
419.0216813604449,262.8040058910514,162.03392170333166,3.7200845321069735,1357.3945947848426,1193.0715018094074,697.7944027167797,68251.58119683366,-5060.263038862792,-46580.76315522927,17136.40527042527,-10421.852265893871,15662.045308456152,-20986.374011416137,-13190.599864251186,16875.96333991574,22900.3119385263,-7784.514153549684,-18784.651182346293,-0.35076536704602157,-0.07738916966174067,-0.11888579379448774,-0.1502386258673829,-0.0985311933655708,0.062369417000817495,-8.29745793637776,-8.850217190927888,-0.0030492927767915767,-0.002043597829974621,0.005101387514194366,-2.676022530892647e-05,-0.07713927295732967,0.003534228858156034,-0.001640667225464155,-51.12152066473932,-0.0031688251148190784,0.004769796809134446,-0.018269386179155887,10215.721362586455,-6965.210058075065,2.0
563.2127474925001,392.20561114120613,390.1595945127462,-0.8942304130242704,1741.5264698783615,1642.7176712551031,1454.9614903445206,-113011.86872467482,-175005.75078233008,123817.63975277325,175386.61545661604,-107257.6382184273,109310.80416571097,-26368.405852804375,-17688.008570998125,25771.43442726436,30946.921420559687,-10256.383482074414,-26000.005010200537,-0.3070337684991954,-0.11619856650714004,-0.0737267373215147,-0.18934189302418944,-0.13857801805025935,0.1277321271416758,-12.798647612799648,-13.8489746311989,-0.04429440146708963,-0.0008338647146158433,0.0009296395464758329,-1.3733657947509045e-05,0.2553278430167792,0.005867427508354175,0.010679435130168505,-71.51853539864565,-0.003600528820149209,0.010326841635310474,-0.023076862675782784,1142.9139090428318,-16005.969930097206,2.0
-29.563363746642445,102.0607757596092,123.50233269234418,-2.7265711392205843,198.06320023737027,656.3974747012977,703.7785832036734,-660413.9755615403,-620318.9948705808,609890.8015536759,598489.7017933549,-478553.87289232836,498153.87438815925,-49652.55075568485,-24780.606660081165,58115.84728850447,45709.499897902235,-13940.946749126535,-30503.98807645109,-0.5380672108636818,-0.15707224517525414,0.053294446756900475,-0.18581809456578333,-0.1337247095567455,0.15659020454989664,-13.112624918865091,-14.189782920048865,-0.002621560003085869,-0.00016104761750847512,0.0005073116665566116,5.1976564601934295e-05,1.250179268699019,0.012867023458948598,0.01865126606616611,-93.03649898249138,-0.003060899188486546,0.0014355699134288285,-0.007629003637884825,17.14244575712349,-4857.093452339736,2.0
145.43531606555,179.28975991541506,180.15951273143403,-1.6976343026232485,639.8823677352935,919.7663478202992,819.6782342868177,15805.999991509498,149534.32624253587,886.8527969880822,-125617.80606990587,100097.46626539556,-125859.59491818125,-19010.50531690098,-9806.504578003729,13254.270615736612,9415.800970694916,-5161.428668161397,-14433.12596052947,-0.23491134741693936,-0.06377233189316724,-0.02269086004867896,-0.04073128001700638,-0.06853631130640536,0.045856136297179474,1.7544866471461482,2.389504349081976,-0.003676860753856664,-0.00012593412035577801,0.0015658464990342868,-3.3971959484420935e-05,-0.29670937267571296,-0.017464558993627234,0.03024665651852626,-28.1559465073256,-0.004679788083474534,0.005881205774369651,-0.010972032710662263,12503.047346108708,776.4934007958157,2.0
258.0199072467701,190.31894000355325,190.26734734116584,1.2628961608521503,869.6789072535016,810.0841036755415,697.6485868921952,385162.89204462507,503214.0130168328,-345886.38795698003,-405156.94901443087,332867.72928943654,-341915.7813913058,3348.589035299367,13845.83236313682,5290.098318950745,-18602.63734597429,1090.3961738492762,-15756.120959804222,-0.07808866958105853,0.14934601968209466,-0.20807764459473216,0.12292310007711348,-0.01195553843675266,0.08428309768728746,10.79491315187718,13.728454204527402,0.08537345732477343,-0.0012396532466460767,0.00203891299699939,-4.035672827408906e-05,-0.5552703988788552,-0.003465367092438388,0.01865126606616611,0.5707724532707851,-0.004571862157142002,0.0014355699134288285,-0.0036972133044857877,16895.030805318198,8566.977731897328,2.0
183.4133978146865,153.03014428454796,77.86072459701738,0.3442515994472293,737.3744203587771,824.9493024626962,488.4099172300945,31676.14696989808,-2050.295042816862,-34666.555394621035,5755.003571566017,4638.7905317932855,11297.738635684396,-15706.995774543955,-11366.352642791613,22781.266819944387,21058.362447436666,-6674.68830553902,-13738.60233843594,-0.15732203917472232,-0.04447184573074662,-0.18734240513853587,-0.12838993016440475,-0.07415452469934061,0.011742430415525284,1.208264636402751,1.493672718565848,0.00956239897375705,-0.0011157364815480198,0.0013482252620022632,-2.928582229807174e-05,-0.22954218370241425,0.008200626158552316,0.009954723226895995,-35.176884001384465,-0.001334084367166025,0.0003241609481936227,-0.009087419377141394,-5883.358727227829,-9176.065551314872,2.0
153.88737011222844,168.3270817650951,257.5507933913375,-0.9648921375315594,681.0402149975579,885.5938166967936,1085.8688641045565,-520295.3596994941,-482160.9552871432,487289.8780372427,467615.35045602306,-364759.94220764784,368225.39565089496,-44410.73915929104,-22183.457776577325,54847.222324862894,42413.10313205949,-12888.619963647907,-30301.271671764018,-0.4708927327299055,-0.12132582726266108,-0.1638538891572276,-0.2270851015518449,-0.14013012442701905,0.1656360769743198,-9.677728779336523,-10.270267370321312,0.04713541587791602,-0.0008264341437652302,0.002987491401158937,1.3355046042261475e-05,0.7505772373220929,-0.030880451232266543,0.0012581803876258826,-86.65171867251192,-0.0038163806728142738,0.02477515818336815,-0.020357097653283675,5630.421540335409,-5543.3255473938825,2.0
424.6711608085469,218.8508771854464,216.13304530973463,1.8873108270827132,1298.719742324,1000.3596447796165,775.4986088644577,1255744.0200653372,1089366.5287117523,-1131169.5254717404,-1027762.9727480328,799662.682359767,-811276.1346484887,79549.42959456982,14071.092192579736,-59829.585093021036,-49250.67106538549,16708.204658861057,42334.10940218638,0.38959274781163317,0.0032586073061220975,-0.10397327318234323,0.08758759289282372,0.09000354788163499,-0.16825812523470857,37.40821165857753,40.10947203401845,0.026688843642013942,-0.00176541803587821,0.0004424656327789737,-5.528680605062926e-05,-1.2354772847727955,-0.005215266080086994,0.009954723226895995,84.25107811000983,-0.004895639936139599,0.004769796809134446,-0.0023376713213952515,-1062.9425897551616,-7306.467923868087,2.0
396.5642601001061,103.2710496379057,212.63106986335947,1.1740130737786327,1117.3756425239103,589.0505694770626,768.2507881480692,1057993.6238427146,867061.5276249925,-1126041.8056732656,-800465.9335202925,761398.656561904,-845797.3007224931,78869.49097270847,3972.711656411581,-57869.58006518183,-23668.875489219954,19452.54260555645,19368.30675041256,0.5565446278359101,-0.049519077640624826,-0.11375796713363269,-0.02120676198425836,0.13699221193960143,-0.0498518039720108,21.188824082349264,23.610938874764436,-0.009511760266760332,0.0002536588710285994,0.001226967794511067,-5.221734894287748e-05,-1.0640466737349206,-0.01804785865617677,0.024448961292346184,165.68631015900496,0.030611989827263614,-0.008567110773688023,0.04165524898879237,-63355.95321169861,18490.64461113834,2.0
372.8653417765315,139.90645518434695,183.39512559474636,-0.7035934598740785,1139.7177708011177,763.8486897254785,742.5046178846579,297356.56759937515,132721.7359565667,-270206.6170628618,-122282.11792566847,176878.341510874,-189381.7338154137,4638.4077809081755,-11135.008230091555,-15196.601857727299,12447.640098520387,83.2874252782788,-1161.1437104488184,0.04491135710537756,-0.08067116246790008,0.060095784356856315,-0.07986691091117161,0.02143702098263548,-0.05142078910504111,4.258953091116617,5.109498587201319,-0.01036100328353376,-0.002131034255138629,0.002282961983623304,-3.733197199800358e-05,-0.42061326403215915,-0.03496354887011329,0.0041570280007159205,26.473203506960083,0.03039613797459855,0.0014355699134288285,0.018985758625337298,-53594.09450403872,11220.183514471091,2.0
264.99757645489916,171.54442825618995,209.65209842555717,-3.9767699136420154,868.0542616405231,883.368578185901,857.5027580740259,-316942.607838947,-352533.7440033166,303391.9178285185,347274.1883635039,-244832.7189354567,243969.7427790443,-26633.90636189578,-21134.571362090923,32937.999465546294,35811.14889515863,-10046.14965000502,-25962.00175162771,0.03406622486054212,-0.14340973629473278,0.050468609059338844,-0.1606338007841368,-0.07593708937453725,0.10966418737194066,-4.577448296039831,-4.463804804789356,0.01482356455706538,-0.0021733065293725964,0.0015242947789513262,2.351191313743582e-06,0.5489848744747081,-0.015131360343429092,0.0041570280007159205,-53.50591992664077,0.030719915753596148,0.0014355699134288285,0.013711267065509576,-60519.396313307036,1952.783023840734,2.0
319.08339460959246,174.01699883460935,178.13468621072604,0.09979007635270028,1017.4175837001299,871.2348762302585,671.4146840943955,627826.9750603673,525689.2183446363,-564757.4307830542,-494159.73650051525,373078.39393922244,-380185.1918970156,38629.95227319213,-10450.379280703735,-19081.90385573893,-31301.47884763541,15284.264421290436,60460.73769305321,0.35939843440331826,-0.14848009509477564,-0.11480455199576899,0.1993962649955519,0.227541515394178,-0.4264558237528029,15.104608220944023,18.48023270160034,0.0077543052213535175,-0.002533752151643962,0.0006062703259505306,-4.616411132140098e-05,-0.7577423462681969,0.0047008281832551044,-0.004539514838554193,158.8927684655518,0.025323619436969518,-0.028572472147921725,0.0654176017720273,-55630.874441851054,-746.1440252874837,2.0
408.7858597022837,305.56503091419495,272.4231168992776,1.0160190000731775,1166.5649367392623,1309.4726181751134,892.188316903008,1342479.8351209362,1151861.378753891,-1218180.1264674098,-1114925.844381784,914543.0475564769,-885385.6829653243,96896.03241605345,1594.1510707485033,-64365.33173229192,-34674.38314074231,26944.864589687695,74982.36220152174,0.5388407209541664,-0.11238180095735419,-0.11288983077523436,-0.047301992850763294,0.18279731410838468,-0.30553901065459166,31.652804202328138,34.87937882186255,0.04983179227611898,-0.00012309294343770518,0.0010668504109334353,-5.457531781327417e-05,-1.1878756689466112,-0.004048666754987923,0.0331455041316163,189.56548029032757,0.028129693521615366,0.016995295426721707,0.04016133304275497,-59526.84679465428,-9133.320716780805,2.0
-158.3248577341537,-147.75951211545015,-197.47165406760888,-2.8590238492011406,-150.24769341201892,-182.45766159867406,-255.98854274104147,-437019.80973736744,-468756.35516935185,413475.89156163356,459603.70467000664,-352898.80634353723,362861.5778923091,-30222.944241371035,-20600.148374984245,44869.45602379344,38225.16343255037,-10167.97280653511,-23794.320018814706,0.16980824706447767,-0.07054802161341163,-0.025731000882138356,-0.107064647487965,-0.010910748104554226,0.04400317917723571,-17.274214730751417,-19.03694575100855,0.02407995910739562,-0.002823922112268596,0.0005292372938904822,-7.117934860898423e-06,0.1698536076375494,0.025116316372488835,-0.013236057677824306,-37.06432352407868,0.02748213796362017,-0.0619147411049779,0.020821974303768982,-50257.72812882757,61923.59080101657,2.0
429.75200162889934,73.09994686016275,221.36879015716386,0.6931999476426999,1203.0314513050694,528.258059393126,717.6774053001301,1336685.9656003986,865458.2210824821,-1316310.4804624887,-809028.2534481469,844634.4333771012,-869789.7337203751,178365.06395598856,8273.661974927616,99385.41560578127,-23440.18744500276,26728.11562060492,52810.001221226965,1.5660887859993713,-0.007486437933518347,-1.0634460268964456,-0.026379915602822893,0.2029548244374107,-0.20502575535523065,27.7664097719899,31.176751423426136,0.09120126147258482,-0.003964905377370809,-0.0004796870434312072,-5.4839797733966376e-05,-1.2096411094612507,0.044656855067898266,-0.02193260051709442,223.70436643506508,0.028453471300612963,-0.008567110773688023,0.051763463304030456,-51229.31497135939,16891.327784057466,2.0
-70.41724657343127,-46.79594926971256,-41.77741445889766,-3.8396349141656163,59.38289112811446,130.31637150553692,159.33315278297093,165804.48178490825,116711.52005610667,-133296.16997326873,-122987.4887921019,58924.045999621056,-84868.48135399361,-13576.29236110447,-9480.3032772963,32522.25759120618,-5994.291391705042,414.13827920963183,-395.799246866918,-0.25242413533044616,-0.04910732364967849,-0.38072016061224245,0.17015750153296993,0.08198520647585542,-0.08841126724280662,-0.0023428147116000683,0.49852226979370895,-0.0036298523635329627,-0.002676513459326475,0.0014658263501326919,-5.0462841299975674e-05,-1.006355223388975,0.025116316372488835,-0.001640667225464155,36.157703237297255,-0.008673047357778239,-0.03524092593933296,-0.007972303492053705,45591.16408098033,42338.68853619986,2.0
376.01794930949524,184.43084323325022,157.3706550042645,3.269285739374096,1222.1389559970132,912.3556579724967,647.6531558993389,1398621.6053995944,1206677.3367240138,-1244951.9717432582,-1256506.3385075172,911731.6783161028,-1006854.6971508436,89433.1386730874,12649.864061860244,-83606.17262990783,-38518.81298545894,25724.197185884044,74289.77243088734,0.4012081393381291,-0.028451866571324244,-0.012654346101489928,-0.06384326004427895,0.1690590090222479,-0.2683170231424192,31.210127434943402,36.682713506103404,0.03595001096268208,0.004671423075711822,0.0016960399681604467,-5.681408446589409e-05,-1.3591686735384954,-0.011048262705582346,0.024448961292346184,130.90311956407703,-0.00154993621983109,-0.007455701808452817,0.0088957691677054,7550.73372314729,1224.9931868252213,2.0
266.84597160401916,79.49892264318592,61.57178552931629,-4.589748826474878,960.0005972223935,572.6205835720806,473.3531614438951,237820.67503028532,230576.89134808126,-204045.09335510994,-215233.09921479275,165628.9110871853,-157021.50842242868,4897.753208018069,-7344.997229287565,581.3171086466709,10267.160443760104,-415.1628537852317,1664.84558066703,0.12378970822364434,-0.04780487946951041,-0.056391898463420215,-0.10227213832157644,0.015048056572620677,-0.08362823822121758,-9.067255268325376,-9.942030596358412,0.0012110268484390996,6.900992882693284e-05,0.00839110651469245,-4.234219021393336e-05,-0.6433147391032558,0.010533824808750456,-0.00743836245164423,-5.2631510381911335,-0.0016578621461636226,0.004769796809134446,-0.010952647666149135,1713.2691586414157,-3189.6622446252513,2.0
266.84597160401916,79.49892264318592,61.57178552931629,-4.589748826474878,960.0005972223935,572.6205835720806,473.3531614438951,237820.67503028532,230576.89134808126,-204045.09335510994,-215233.09921479275,165628.9110871853,-157021.50842242868,4897.753208018069,-7344.997229287565,581.3171086466709,10267.160443760104,-415.1628537852317,1664.84558066703,0.12378970822364434,-0.04780487946951041,-0.056391898463420215,-0.10227213832157644,0.015048056572620677,-0.08362823822121758,-9.067255268325376,-9.942030596358412,0.0012110268484390996,6.900992882693284e-05,0.00839110651469245,-4.234219021393336e-05,-0.6433147391032558,0.010533824808750456,-0.00743836245164423,-5.2631510381911335,-0.0016578621461636226,0.004769796809134446,-0.010952647666149135,1713.2691586414157,-3189.6622446252513,2.0
140.65711025766214,275.5369008493989,178.6959745256435,0.6726778025187518,580.611449237252,1161.8402411445788,734.7911748953064,1450885.8052680513,1801650.9759990387,-1269323.6507210461,-1789453.6820870715,1140475.6942816172,-1043354.1673846778,65472.257143351766,27359.668021120367,-1432.6098807683163,-33743.24641066976,26324.94166776634,89822.98196223222,0.07551773397415702,-0.00720956142586113,-0.4914978700390299,-0.21158764879719366,0.11391387007749548,-0.325724206796188,5.6918841847245085,6.32706252733343,-0.023962243042587223,0.000601725678355551,-0.004323557242305501,-5.786082894074634e-05,-1.4052247556404178,-0.01279816169323095,0.0041570280007159205,153.6072514296408,-0.0009023806618358946,0.021440931287662533,0.012269876580933118,-104.86000335243267,-3971.3172181661034,2.0
-18.171261572164113,-12.310931483205287,-41.8901027302861,-1.2915836800118017,186.1046324941495,265.3092259694269,142.78942396874564,629974.3631394556,390040.8747005929,-519480.6704677245,-363376.46008232044,447568.50996127486,-479691.22476201074,21405.19991583761,-6396.211874032324,-23011.510114196757,-20665.03282590357,6716.301040772898,12355.169293486839,0.04425527322124657,-0.07317710966212855,-0.05305362986385054,0.1720205159506621,0.05012276196317798,-0.07811004571988273,17.080300079919216,18.75995683725115,0.03455608578548745,-0.0042617760518875725,-0.0028624162476991286,-4.8998889062904745e-05,-1.1061176262968122,0.0052841278458046394,-0.02193260051709442,41.57899689470338,-0.007270010315455316,-0.03524092593933296,-0.001743700019710151,9006.92203737502,15380.242835113992,2.0
492.6521454495581,341.0353564105581,358.65463119300927,2.8182800956081167,890.6827970777658,912.0919096120933,819.449957944671,1610508.6986621376,1793531.3599613307,-1805782.486868335,-1794406.623358475,1691811.4129434316,-1752080.2385228323,212183.15509951225,216651.15917461406,-802434.5619553771,-168411.61707293018,95545.46526428738,246695.76422159458,1.6274805463621433,1.2109683212722004,3.0649772925625802,0.4925699069570329,0.5763116467723244,-0.6646340773356971,37.38729770187674,41.09864833755606,-0.05671681294677329,0.02057692306938785,-0.003287803503994839,-6.150022165224329e-05,-1.6733729389592773,-0.026797353594419794,0.0331455041316163,669.4671070410546,0.0026591749071376803,0.12702478298500708,0.13906834868120616,-26918.43308358968,-32782.64161307192,2.0
199.65956975168453,64.9514986019133,-1.4062167936869419,-1.5278401245241067,751.8401794567994,481.49806313450915,204.36202796417146,464946.41089095816,395160.024593546,-416224.98981451156,-442944.6532479878,286568.3410982845,-312230.5328989325,5402.483574073749,3377.100169571711,-17931.201378114238,-23879.02434536329,5904.820637493442,17371.245125287885,-0.11122918826042141,0.0536367023679254,-0.02894595747630316,0.15540819640930303,0.09492520525413664,-0.1563106867259441,4.217044045157038,4.890764749597423,0.01664902396815977,0.0004400443814974622,-0.0036238245969888888,-4.1392297541024736e-05,-0.7218769139494574,0.009950525146200921,0.009954723226895995,49.08784906504017,-0.004787714009807067,0.023663749218132944,0.022481159435023094,2506.767450463622,2551.7307169538176,2.0
318.27966690602216,95.76530308443844,94.4623501639698,-1.859338004972646,1098.494194577984,633.6846487987996,571.304162013915,-128050.21816598948,-140372.19323186003,133343.6847536543,128524.94972432687,-136656.02436764204,131540.31892390194,-26103.687567936013,-15171.485839435925,22295.152607914173,29570.17362811801,-9157.42690034443,-20679.833530212647,-0.27773671918504,-0.07226419031091669,-0.004993345758445078,-0.19411662239758115,-0.09349796719359534,0.06111852873964325,-0.555928791122234,0.09125893935590891,0.010059352109989608,-0.0011472961966786381,0.0015822853885695957,-2.1358874815916672e-05,0.06730064207646873,-0.028547252582068403,0.012853570839986034,-61.653822909230996,-0.004248084378144404,0.004769796809134446,-0.021121731616095162,6526.142982464742,-14224.715168161949,2.0
